last_scraped,name,description,neighborhood_overview,host_name,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,estimated_occupancy_l365d,first_review,last_review,instant_bookable,central,review_scores_rating
9376,43,233,0,7,8264,0,14,1.0,0.84,1,8,9,18,1,33.93888,-118.2255,11,15,5,1.0,6,3,2.0,782,118.0,1,365,60,9317,9364,0,7.5,4.3
9376,47,505,22,8,6841,0,14,1.0,1.0,1,1,1,18,1,34.03229,-118.82621,17,15,4,1.0,6,0,2.0,1025,277.0,2,30,255,8500,9360,0,7.18,4.98
9376,42,245,132,7,4217,256,14,0.67,0.5,0,2,3,18,1,34.08932,-118.29512,18,15,2,1.0,6,1,1.0,311,93.0,30,360,0,4904,7543,0,7.17,4.66
9377,35,435,0,6,5415,702,14,0.99,0.61,1,54,111,32,1,33.99758,-118.4652,17,15,2,1.0,6,1,1.0,767,196.0,30,365,120,8133,9320,0,6.75,4.96
9376,50,543,0,5,8692,417,14,1.0,0.98,1,17,17,18,1,33.8925,-118.41592,18,15,4,1.0,6,1,2.0,963,222.0,1,365,156,9136,9361,0,6.88,4.88
9376,32,395,236,9,5882,233,0,,,0,1,2,18,1,34.15955,-118.47542,20,12,1,1.0,14,2,1.0,265,120.0,30,1125,0,5908,6470,0,6.94,4.96
9376,50,516,92,8,6144,30,14,1.0,0.93,1,1,1,18,1,34.0634251,-118.1542581,16,15,8,3.0,7,4,5.0,690,229.0,2,28,198,6889,9366,0,7.29,4.87
9377,12,0,190,7,6709,0,0,,,0,4,4,18,1,33.77229,-118.19368,22,12,2,,14,1,,263,,31,1125,0,6853,7353,0,6.35,4.64
9376,49,1000,262,6,5263,227,12,1.0,1.0,0,2,2,18,1,34.09297,-118.3235,17,15,2,1.0,6,1,1.0,849,80.0,30,180,0,5323,8701,1,7.19,4.81
9377,50,500,460,9,8451,0,14,1.0,0.95,0,2895,4883,18,1,33.84548,-118.39239,13,10,2,1.0,14,1,1.0,374,50000.0,1,1125,6,9186,9186,1,7.1,5.0
9376,50,510,766,5,5336,283,14,1.0,1.0,1,2,2,18,1,33.76292,-118.14702,11,15,4,1.0,6,2,2.0,1175,162.0,2,60,66,8324,9353,0,7.18,4.88
9377,48,499,1000,6,4210,444,14,1.0,1.0,0,1,3,32,1,34.02025,-118.41922,20,12,2,1.0,14,1,1.0,1045,134.0,30,730,0,7462,7462,0,7.43,5.0
9376,33,397,0,7,7058,11,14,1.0,0.99,0,3,3,18,1,34.044514612450484,-117.91717178705662,27,12,2,1.0,14,1,1.0,893,63.0,1,90,255,8932,9371,1,7.1,4.68
9376,25,566,370,6,7493,284,14,1.0,1.0,0,5,7,18,1,33.9231,-118.25042,20,12,1,1.0,13,2,4.0,544,94.0,30,180,0,7743,7912,0,7.22,4.79
9376,49,530,0,8,7385,247,14,0.94,1.0,0,3,3,18,1,33.870184466683604,-118.40428983099652,18,15,4,1.0,6,1,1.0,583,199.0,1,365,120,8925,9354,1,7.11,4.88
9376,27,501,0,8,6151,0,14,1.0,0.51,1,1,1,9,1,34.22643333685082,-118.23902738500978,11,15,7,2.0,7,2,3.0,332,199.0,10,365,255,9164,9353,0,6.94,5.0
9376,45,387,0,6,4930,291,0,,,1,11,12,18,1,34.20806040621298,-118.56463689335456,11,15,8,3.0,7,4,4.0,540,194.0,4,365,16,9340,9351,0,6.76,5.0
9376,48,441,0,7,5762,623,14,1.0,0.9,1,16,17,32,1,34.41659,-118.51906,11,15,8,2.5,9,4,4.0,1678,275.0,30,730,255,8191,9143,0,7.11,4.83
9377,48,489,192,7,6216,282,14,1.0,0.94,,12,14,18,1,34.38837,-118.55832,25,12,1,,16,,,1300,,15,90,0,8197,8730,0,7.07,4.94
9376,29,488,0,4,5179,0,0,,,0,1,2,18,1,34.08658,-118.38783,16,15,2,1.0,6,1,1.0,573,185.0,30,365,0,8591,8678,1,7.3,4.75
9377,50,499,1000,6,6906,0,14,1.0,0.95,0,5,11,32,1,34.03066635131836,-118.38790893554688,16,15,6,2.5,9,3,3.0,1196,314.0,31,365,0,8147,8279,0,7.44,5.0
9376,46,498,1000,5,5648,1174,14,1.0,0.99,1,60,63,18,1,34.17314865903262,-118.54128431577134,18,15,4,1.0,6,1,2.0,460,139.0,31,365,62,9107,9107,0,6.97,5.0
9376,33,505,0,5,9312,0,14,1.0,1.0,0,6,6,18,1,33.76822,-118.19801,18,15,4,1.0,6,1,1.0,576,180.0,1,365,12,9353,9372,0,7.43,5.0
9376,39,354,388,6,6847,348,18,1.0,0.71,0,22,26,18,1,34.08535,-118.37599,18,15,4,2.0,7,2,2.0,1063,212.0,30,365,180,8918,9311,0,7.4,5.0
9377,47,480,803,4,4622,196,14,1.0,0.73,1,48,50,18,1,34.04711,-118.43363,18,15,5,1.0,6,1,2.0,679,109.0,30,350,0,5581,8968,0,7.38,4.62
9376,25,502,18,5,7128,0,14,1.0,,0,1,2,18,1,34.22346,-118.60173,11,15,5,2.0,7,3,4.0,591,251.0,30,1125,0,8414,8537,1,7.16,5.0
9376,30,457,438,9,6169,0,14,1.0,1.0,1,1,1,32,1,34.0165,-118.11022,11,15,10,2.0,7,3,7.0,895,191.0,2,180,162,6796,9360,0,6.98,4.77
9377,34,360,0,11,8663,0,14,1.0,1.0,1,1,1,18,1,34.012337,-118.495606,13,12,2,1.0,14,1,,311,313.0,1,365,24,9072,9258,1,6.81,5.0
9376,6,264,36,3,7293,0,14,1.0,0.95,1,8,8,18,1,34.67306,-118.19024,20,12,2,1.0,13,1,1.0,803,38.0,1,1125,138,7302,9332,0,6.79,4.75
9377,32,158,0,7,5015,222,18,0.0,0.75,0,1,27,18,1,33.98177,-118.46753,18,15,2,1.0,6,1,2.0,367,100.0,30,90,120,8419,9312,0,6.76,4.2
9376,50,59,0,6,6799,0,0,,,0,2,2,18,1,33.97719,-118.34923,18,15,4,1.0,6,1,1.0,521,96.0,31,1125,0,6804,8360,1,6.71,4.68
9377,40,495,0,4,5654,40,14,1.0,0.89,1,7,23,18,1,34.052978515625,-118.41802978515624,11,15,4,2.0,7,2,2.0,1310,256.0,30,365,0,8533,8918,0,7.48,5.0
9376,46,209,379,3,5715,0,18,1.0,0.98,0,9,53,18,1,33.9802,-118.26952,11,15,2,1.0,6,1,1.0,460,50.0,31,1125,0,8490,8638,0,7.12,4.0
9377,31,403,0,4,6075,84,18,1.0,0.75,0,1,1,32,1,34.05116,-118.44236,27,12,1,1.0,13,1,1.0,366,73.0,30,66,60,7207,9369,0,7.11,4.96
9376,35,54,0,4,7593,0,14,1.0,1.0,0,48,63,9,1,34.07607,-118.00619,11,15,2,1.0,6,1,1.0,571,69.0,2,365,138,8969,9351,1,6.6,4.68
9376,28,0,0,6,4635,44,14,1.0,0.0,0,1,1,18,1,34.08975942190708,-118.26803863441286,11,15,2,,0,1,1.0,423,86.0,30,1125,0,4827,8755,0,6.35,4.94
9376,50,505,0,6,5658,424,14,1.0,1.0,1,1,1,18,1,34.13922377091353,-117.82997556952492,18,15,3,1.0,6,1,2.0,933,119.0,1,60,174,8744,9363,0,7.05,5.0
9376,35,505,35,4,5255,41,14,1.0,0.98,1,24,29,18,1,34.67704,-118.1992,20,12,2,1.0,14,1,1.0,441,59.0,1,1125,114,7033,9353,0,6.72,4.88
9376,44,385,0,5,5792,215,14,1.0,0.9,1,12,16,18,1,34.04839,-118.24822,11,15,2,1.0,6,0,1.0,704,193.0,30,365,0,8267,8267,1,7.27,5.0
9376,30,60,0,5,7264,0,14,0.96,0.97,0,20,33,18,1,33.98732306389779,-117.8848621621728,20,12,2,1.0,14,1,1.0,435,54.0,1,90,42,9000,9355,0,6.9,4.63
9376,31,499,419,4,5866,325,14,1.0,0.89,1,8,10,18,1,34.08387,-118.2646,18,15,5,2.0,7,2,3.0,886,130.0,31,365,62,8048,9087,0,7.1,4.71
9376,33,0,0,5,5714,10,0,,,0,1,1,18,1,34.06792,-118.30317,18,15,5,1.0,6,0,1.0,342,100.0,30,1125,0,7204,7220,0,6.35,5.0
9377,38,0,68,5,6943,0,0,,,0,2,3,9,1,33.96119,-118.40722,18,15,3,,6,1,,351,,30,1125,0,6977,7175,0,6.35,4.74
9376,17,485,0,5,7135,201,14,1.0,0.75,0,1,1,18,1,34.1658556,-118.4176572,11,15,4,1.0,6,2,3.0,780,340.0,2,28,30,9312,9353,0,7.11,4.8
9376,46,448,455,7,5773,447,14,1.0,0.79,1,6,6,32,1,33.91702,-118.34666,18,15,3,1.0,6,1,1.0,683,154.0,7,31,28,8339,9068,0,7.37,5.0
9376,19,118,0,4,6519,0,12,0.67,0.2,0,1,1,18,1,34.14073,-118.11734,11,15,4,1.0,6,2,0.0,602,130.0,90,365,180,8807,9132,0,7.68,5.0
9376,29,150,75,5,8748,0,18,1.0,0.92,0,1,1,18,0,33.95146136063457,-118.32400810707436,11,15,9,2.0,7,3,5.0,962,316.0,3,1125,90,8801,9356,0,6.91,5.0
9376,48,500,0,3,7558,87,14,1.0,0.88,1,63,102,18,1,34.08255278554385,-118.0868326714866,11,15,8,3.0,7,3,5.0,663,275.0,5,365,50,9101,9139,0,7.16,4.8
9376,13,103,0,6,4793,47,18,0.8,0.97,0,5,16,32,1,33.96084,-118.34683,12,15,5,2.0,7,2,3.0,833,104.0,31,365,124,8065,9070,0,7.4,4.88
9376,30,436,0,3,6588,148,14,1.0,1.0,0,5,6,18,1,34.08014,-118.37601,11,15,5,2.0,7,2,2.0,637,276.0,3,365,78,9101,9357,0,8.09,4.85
9376,48,267,33,5,7061,296,14,1.0,0.96,0,2,4,18,1,33.88609,-118.11142,11,15,6,1.0,6,3,3.0,1100,157.0,1,28,255,8265,9372,0,7.24,4.82
9376,34,111,0,7,5845,428,14,1.0,0.56,1,52,81,18,1,34.116587367785456,-118.11875378565357,11,15,10,3.0,7,5,5.0,784,999.0,3,365,6,9335,9335,0,6.81,5.0
9376,50,411,0,5,5400,0,14,1.0,0.97,1,1,1,18,1,34.0947183,-118.4405101,11,15,10,4.0,7,5,5.0,1333,739.0,3,1125,72,8969,9368,0,7.39,5.0
9377,39,450,447,4,5999,94,14,1.0,0.99,,19,63,18,1,34.06271,-118.37271,12,15,3,,6,1,,454,,30,1125,0,7372,8604,0,6.82,4.47
9376,8,82,0,4,8942,147,14,1.0,0.88,0,1,1,18,0,34.059561507352726,-117.9113855212927,27,12,1,1.0,14,1,1.0,231,54.0,1,365,30,9233,9357,0,6.9,4.0
9377,45,492,0,6,6543,0,14,1.0,0.96,1,2,5,9,1,34.01407,-118.41155,27,12,2,1.0,13,1,1.0,450,125.0,3,30,150,7884,9360,0,6.78,4.99
9376,28,134,0,7,9153,0,14,1.0,0.86,0,5,6,18,0,34.58352137302672,-118.07126763725545,11,15,16,1.5,9,6,6.0,142,190.0,2,365,18,9321,9332,0,7.13,5.0
9377,50,431,1000,12,6804,434,14,1.0,1.0,0,12,30,18,1,33.97932,-118.45324,18,15,6,2.0,7,2,3.0,1778,478.0,2,365,48,8752,9248,1,6.88,4.79
9377,50,492,211,4,6381,404,14,1.0,1.0,1,5,5,18,1,34.13326,-118.36096,12,15,2,,6,,,526,,30,1125,255,6435,9367,1,7.52,4.78
9377,12,494,0,7,5968,0,18,1.0,0.5,1,3,3,18,1,34.07157,-118.3414,27,12,1,,13,,,331,,30,1125,120,6903,9262,0,7.51,4.92
9377,38,470,0,5,7803,0,0,,,0,1,1,18,1,34.10079,-118.18724,11,15,6,,7,3,,1243,,30,365,0,8362,8593,0,7.3,4.97
9376,44,437,341,14,8621,429,14,1.0,1.0,0,1,1,18,1,34.09558079087608,-118.3594262129899,12,15,8,4.0,7,4,4.0,844,776.0,30,365,255,8638,9126,0,7.02,4.65
9376,47,214,0,3,7263,13,14,1.0,0.99,0,33,53,18,1,33.97794,-117.91666,17,15,3,1.0,6,1,1.0,848,102.0,1,365,48,8717,9362,1,6.91,4.64
9376,50,49,0,4,9221,0,14,1.0,0.99,0,17,17,9,1,34.06518,-118.12808,21,12,4,1.5,16,1,4.0,633,68.0,1,730,6,9361,9361,0,6.23,5.0
9376,46,487,48,3,5724,0,0,,,0,1,1,18,1,34.1837,-118.41182,20,12,2,1.0,14,1,1.0,447,70.0,30,1125,0,7566,8016,0,7.22,4.77
9376,33,61,0,17,5382,0,14,0.99,0.94,1,16,16,32,1,34.0398,-118.67282,12,15,2,1.0,6,1,2.0,734,251.0,2,27,114,7463,9353,0,6.39,4.77
9377,31,247,0,4,5561,0,0,,,0,1,1,18,1,34.09746,-118.34781,27,12,1,,6,1,,87,,30,60,0,6015,6015,0,7.26,5.0
9376,43,443,0,5,6992,0,14,1.0,0.9,0,1,1,18,1,34.17357523758412,-118.16214945190237,11,15,8,3.0,7,4,6.0,615,277.0,2,365,18,9332,9364,1,6.81,5.0
9377,24,504,289,6,6099,0,0,,,0,1,2,18,1,33.79965830884326,-118.16188772046308,16,15,5,,7,2,,1156,,28,365,0,8949,9011,0,7.2,5.0
9376,20,494,0,6,5476,220,18,0.98,0.66,1,11,13,9,1,34.0929,-118.37403,18,15,2,1.0,6,0,1.0,480,139.0,1,365,30,9269,9331,0,6.93,5.0
9376,48,494,167,10,6450,341,14,0.95,0.91,1,10,19,18,1,34.1417747,-118.6021657,11,15,8,3.5,9,3,3.0,1504,728.0,5,365,30,8530,9348,0,6.68,4.96
9377,36,488,0,5,7757,0,14,1.0,1.0,1,3,3,18,1,34.10204,-117.83974,18,15,6,,6,1,,965,,180,730,255,8510,9348,0,6.91,5.0
9376,49,373,126,7,6639,0,14,1.0,0.64,0,1,1,18,1,33.86999296563565,-118.34543673499344,11,15,7,1.5,9,4,5.0,826,213.0,1,365,132,8471,9360,0,7.06,4.69
9377,28,538,0,8,4995,340,14,1.0,0.99,1,18,18,18,1,34.02173249670833,-118.50371103125688,18,15,4,,6,1,,958,,2,365,30,8926,9212,1,7.05,4.9
9376,34,497,447,20,7032,183,14,0.99,0.99,0,59,90,32,1,34.08106,-118.3911,22,12,2,1.0,14,1,1.0,367,197.0,1,1125,30,7820,9242,1,6.78,4.18
9377,32,494,0,3,8625,0,0,,1.0,0,1,1,18,1,34.1176287,-118.382055,11,15,8,,9,4,,871,,30,180,60,8946,9130,0,6.9,5.0
9376,49,442,208,5,4783,102,14,1.0,1.0,1,1,1,32,1,33.98445880206798,-118.3677996693488,11,15,4,1.0,6,2,2.0,1270,164.0,2,1125,204,8661,9367,0,7.35,4.97
9376,31,483,0,10,7679,846,18,0.87,0.65,0,85,93,9,1,34.07581056388546,-118.39608292437438,18,15,4,2.0,7,2,2.0,164,257.0,1,365,60,9035,9308,0,7.44,4.7
9377,28,175,121,4,6157,16,0,,,0,1,1,18,1,34.08793,-118.38194,18,15,2,,6,1,,193,,30,1125,0,6168,7254,0,7.24,4.5
9376,30,499,0,4,5485,0,14,0.9,0.94,1,3,4,18,1,34.1702722,-118.5982301,18,15,2,1.0,6,1,1.0,284,90.0,30,365,180,8749,9288,0,7.45,5.0
9376,45,510,585,7,7454,15,14,0.86,0.98,0,8,8,18,1,34.09492,-118.11855,21,12,2,1.0,13,1,1.0,371,70.0,1,1125,78,7462,9332,0,7.31,4.65
9377,12,318,0,6,7295,0,0,,,0,1,1,18,1,34.0548,-118.27875,18,15,2,,6,,,354,,30,1125,0,7309,7379,0,7.07,5.0
9376,18,499,250,4,6422,0,14,1.0,1.0,1,4,4,23,1,34.15121,-118.3382,18,15,4,1.0,6,1,2.0,820,179.0,1,1125,222,6485,9358,1,7.17,4.9
9376,37,388,0,18,4879,53,14,1.0,1.0,1,9,15,18,1,34.13588,-118.3511,11,15,6,2.0,7,3,3.0,884,378.0,2,365,255,8649,9360,1,7.13,4.83
9377,47,232,159,3,6395,152,0,,,0,1,3,18,1,34.06681,-118.36159,12,15,2,,6,2,,678,,30,30,0,7316,7968,1,7.23,4.0
9377,31,500,294,5,6126,0,0,,,0,1,1,18,1,34.02574,-118.82896,12,15,12,,7,5,,468,,30,90,0,6217,6728,0,7.21,4.74
9376,55,1000,219,5,5653,76,14,1.0,1.0,1,1,1,18,1,34.09327,-118.27851,11,15,4,2.0,7,2,2.0,653,326.0,3,28,174,6112,9355,1,7.14,4.89
9376,31,62,0,6,7878,102,18,1.0,0.68,1,9,9,18,1,34.17182,-118.42996,25,12,1,1.0,14,1,1.0,1006,92.0,30,365,0,8978,8978,0,7.31,5.0
9376,49,470,1000,4,4767,240,14,1.0,0.97,1,2,4,32,1,33.90501,-118.42104,18,15,2,1.0,6,0,1.0,855,175.0,3,90,36,6029,9241,0,6.82,4.91
9377,47,418,0,13,6606,113,14,1.0,0.82,1,12,56,18,1,34.02598,-118.38298,11,15,10,4.0,7,5,5.0,1531,501.0,1,365,6,9304,9304,0,7.22,5.0
9376,50,448,959,6,6302,239,14,1.0,0.99,0,21,38,32,1,33.90354,-118.41905,18,15,3,1.0,6,1,1.0,1157,182.0,1,365,6,9356,9356,1,7.02,4.0
9377,49,500,741,5,5269,208,12,1.0,,0,1,7,18,1,34.16623,-118.34234,11,15,8,,7,3,,702,,14,60,0,7154,8246,0,7.19,4.45
9376,50,257,0,7,8410,0,14,1.0,0.9,0,1,1,18,1,33.96699397844152,-118.09255298227072,11,15,6,2.0,7,3,4.0,714,197.0,2,10,120,8487,9365,0,6.95,4.67
9376,48,275,0,3,4595,57,14,1.0,1.0,1,5,5,18,1,34.0865506491684,-118.35117362572063,11,15,3,1.0,6,2,2.0,674,170.0,30,365,255,8788,9373,0,7.12,5.0
9377,35,243,1000,7,4938,0,0,,,0,1,2,18,1,34.06759,-118.31029,18,15,3,,6,1,,355,,30,1125,0,5775,7346,0,7.36,4.62
9376,49,534,0,5,6124,142,14,1.0,0.97,1,66,110,18,1,34.11032,-118.01512,11,15,16,4.0,7,4,2.0,951,163.0,2,365,18,9329,9346,0,7.38,5.0
9377,52,1000,232,4,6920,230,14,1.0,0.92,,3,3,18,1,34.07753,-118.37467,11,15,10,,7,3,,515,,30,1125,0,7044,7641,0,7.16,4.98
9376,31,498,869,13,5430,232,14,1.0,1.0,1,1,1,32,1,34.14677,-118.41608,18,15,5,1.0,6,2,3.0,1129,185.0,30,365,255,8719,9302,0,7.51,5.0
9377,30,529,0,5,9181,401,14,0.96,0.6,1,123,137,18,1,34.05810942129496,-118.43814214103077,27,12,1,1.0,13,1,1.0,343,73.0,30,365,60,9290,9290,0,6.77,5.0
9377,37,173,83,7,7368,0,14,1.0,,0,1,1,18,1,34.0509,-118.35368,11,15,2,1.5,9,1,2.0,329,121.0,30,30,0,7701,8200,1,7.0,5.0
9376,36,470,0,4,8207,0,14,1.0,0.54,1,2,2,18,1,34.11486551612353,-118.2043636927887,15,15,2,1.0,6,1,1.0,809,168.0,30,1125,240,8625,9344,0,6.92,5.0
9376,33,546,0,5,5991,15,14,1.0,1.0,1,5,5,32,1,33.81908,-118.26902,20,12,2,1.0,14,1,1.0,431,63.0,5,365,20,9337,9345,0,7.07,5.0
9376,45,500,1000,4,6287,449,14,1.0,1.0,1,9,18,32,1,34.12183479999999,-118.3470899,11,15,4,2.0,7,2,2.0,1479,341.0,1,365,255,8558,9375,1,7.15,4.92
9377,32,473,0,5,7470,0,0,,,,20,27,9,1,34.00553297647157,-118.48023114442336,18,15,4,1.0,6,1,5.0,213,95.0,30,1125,60,8551,9359,0,7.05,4.5
9377,37,220,113,9,5992,55,0,,,0,2,2,18,1,34.14566,-117.91409,24,12,2,,13,,,623,,1,7,0,6333,7286,1,6.92,4.81
9377,28,250,427,5,5079,186,14,1.0,1.0,1,3,12,18,1,34.01852,-118.47295,20,12,2,2.0,14,2,1.0,404,87.0,1,1125,255,5193,9375,1,6.61,4.87
9377,43,483,0,5,6356,162,0,,,0,2,3,18,1,34.17058,-118.37734,18,15,5,,6,1,,321,,30,1125,0,6452,6568,1,7.53,5.0
9376,41,469,375,9,5788,510,14,1.0,1.0,,9,11,18,1,33.93167,-118.34047,15,15,8,2.0,7,2,4.0,892,151.0,3,24,222,8282,9345,0,7.16,4.86
9376,39,315,331,7,4224,256,14,1.0,0.71,1,2,3,18,1,34.09421985262004,-118.25124977495696,11,15,6,2.0,7,3,3.0,622,518.0,3,300,24,4948,9269,0,6.76,5.0
9376,44,563,268,4,4985,556,14,1.0,1.0,1,46,76,18,1,33.78455792421613,-118.15709119233844,18,15,3,1.0,6,1,1.0,1471,122.0,3,365,144,8525,9353,1,7.0,4.92
9376,41,519,420,5,5599,229,14,1.0,0.97,1,2,2,32,1,33.85954,-118.39171,27,12,1,1.0,13,1,1.0,1208,80.0,2,15,255,7040,9368,0,6.86,4.86
9376,34,488,514,7,5593,715,14,0.9,0.87,1,1,2,18,1,34.1238088405444,-118.362268317649,20,12,2,1.0,14,1,1.0,779,122.0,3,8,108,5617,9360,0,7.13,4.96
9376,50,415,989,16,4461,98,14,1.0,1.0,1,5,10,32,1,34.26229225025104,-118.40537282309404,16,15,6,2.5,9,3,3.0,915,109.0,30,1125,120,6889,9221,1,7.19,4.83
9377,39,470,238,15,5512,251,12,1.0,0.89,1,2,9,18,1,34.05817,-118.42137,11,15,7,3.0,7,3,5.0,1178,739.0,30,730,60,6413,9043,0,7.35,4.94
9376,34,534,298,3,5659,392,14,1.0,1.0,0,4,5,18,1,33.89565163321465,-118.37766919468758,21,12,2,1.5,9,1,1.0,498,90.0,30,1125,0,8303,8303,0,7.23,5.0
9376,46,429,77,6,7226,0,14,1.0,0.98,1,1,1,9,1,34.15352,-118.23871,20,12,2,0.5,17,1,1.0,920,88.0,3,120,162,7755,9361,0,7.15,4.86
9377,47,719,170,6,4351,170,12,0.5,0.46,0,24,63,18,1,33.98196,-118.46668,18,15,3,1.0,6,1,1.0,637,167.0,30,1125,60,6732,9297,0,7.05,4.48
9377,48,501,228,5,5315,231,14,1.0,0.93,1,1,1,18,1,34.04597581918005,-118.37551573665394,17,15,1,1.0,6,1,1.0,1488,155.0,31,180,0,5732,8984,0,6.83,4.94
9377,48,492,355,7,4307,330,0,,,0,1,1,18,1,33.97537,-118.41164,12,15,3,,6,1,,475,,30,120,0,6791,6791,0,6.86,5.0
9376,50,499,627,4,4768,245,18,0.84,0.32,,184,341,18,1,34.04231,-118.46881,27,12,2,2.0,7,2,3.0,399,62.0,30,730,0,6769,6769,0,7.09,5.0
9376,37,470,51,7,6139,279,14,1.0,0.94,1,1,1,18,1,34.01022,-118.35396,20,12,2,1.0,13,1,1.0,1011,77.0,2,28,114,6357,9373,0,7.45,4.91
9377,30,59,0,6,7183,97,0,,1.0,0,1,1,18,1,34.13325,-118.01948,20,12,2,,16,,,195,,1,365,30,9127,9343,1,6.38,4.4
9376,8,686,0,7,8938,0,14,1.0,0.99,0,29,29,18,1,34.1317,-118.08914,20,12,2,1.5,9,1,1.0,979,103.0,1,365,186,8983,9347,0,6.73,4.89
9376,47,224,0,3,8465,356,14,1.0,0.98,0,15,36,18,1,33.98410169240798,-118.3695971828363,11,15,8,2.0,7,3,3.0,880,239.0,31,1125,255,8703,9067,0,6.87,4.55
9377,49,173,90,6,6713,138,14,0.9,0.99,0,9,14,18,1,33.9465777004889,-117.99033969640732,11,15,12,,7,5,,1294,,4,180,0,8833,8843,1,7.73,5.0
9376,28,500,0,4,5788,264,18,1.0,1.0,1,4,4,18,1,34.76821,-118.27293,20,12,2,1.0,13,1,1.0,594,40.0,14,1125,56,8177,9237,0,6.84,5.0
9376,50,498,1000,5,7976,104,14,1.0,0.99,1,39,116,18,1,34.06082816386466,-118.44250544355144,12,15,6,2.0,7,2,3.0,1204,437.0,31,365,255,8843,9354,0,6.49,4.96
9376,42,249,0,8,7230,0,0,,,0,3,3,18,1,33.8685,-118.07398,20,12,2,1.0,14,1,1.0,297,86.0,3,14,0,7298,8297,0,7.49,4.76
9376,48,412,0,4,8362,0,14,0.92,0.77,1,8,8,9,1,33.91134,-118.02585,20,12,2,1.0,13,1,1.0,492,67.0,30,365,180,8492,9339,0,7.6,4.85
9377,44,485,254,9,5338,93,0,,,0,2,5,32,1,33.92628,-118.25346,20,12,1,,13,,,423,,21,1125,0,6948,7729,0,7.05,4.73
9376,32,507,425,5,6248,0,14,1.0,0.99,,12,14,32,1,33.7712296,-118.1941442,13,12,2,1.0,14,1,1.0,714,72.0,1,365,255,8716,9363,0,6.76,4.63
9377,47,497,360,8,5434,138,18,0.9,0.59,1,4,5,18,1,33.99299707089941,-118.47826205152668,18,15,4,1.0,6,2,2.0,1400,218.0,30,364,60,8602,9347,0,6.69,5.0
9377,42,486,321,9,8108,0,0,,,0,6,6,18,1,34.11973,-118.32697,18,15,4,,6,1,,517,,30,400,0,8673,8673,0,7.31,5.0
9376,33,408,0,5,8777,0,14,1.0,0.92,1,5,6,18,1,34.127544929429504,-117.89155112025888,25,12,2,1.0,14,1,1.0,763,59.0,1,365,66,8844,9354,0,6.77,4.86
9376,49,408,348,5,6643,0,14,1.0,1.0,1,1,1,18,1,33.96877,-118.38096,11,15,5,1.0,6,2,3.0,890,226.0,2,730,108,8584,9354,0,7.12,4.96
9377,49,324,0,4,6316,75,0,,,0,2,2,18,1,34.11111,-118.05717,21,12,2,,13,2,,225,,1,1125,0,6357,6357,1,7.51,5.0
9376,49,540,661,3,7237,962,18,1.0,0.33,0,2,2,32,1,33.877620697021484,-118.4062957763672,11,15,6,3.0,7,3,3.0,1504,780.0,29,365,58,8246,9013,0,6.8,5.0
9377,32,69,0,5,7904,187,14,1.0,1.0,1,19,19,18,1,33.99719,-118.28352,16,15,8,,7,4,,734,,1,365,255,8659,9352,1,7.22,4.7
9376,20,499,65,7,6914,112,14,1.0,1.0,1,1,1,9,1,34.04865,-118.24971,11,15,2,1.0,6,,1.0,1116,98.0,30,1125,255,7852,9343,0,6.55,4.84
9377,32,392,0,6,4866,199,0,,,0,1,1,18,1,34.19654,-118.56073,11,15,4,,7,2,,692,,30,62,0,6955,6955,0,6.92,5.0
9376,20,96,0,6,6421,65,14,1.0,1.0,0,9,19,18,1,34.17702,-118.13962,17,15,2,1.0,6,0,1.0,479,92.0,1,365,90,8014,9325,0,6.9,4.75
9376,6,162,0,5,8466,0,14,1.0,0.99,1,5,5,9,0,33.98605,-117.97177,20,12,2,1.0,13,1,1.0,372,42.0,3,365,72,8473,9361,0,6.33,4.81
9376,45,497,1000,4,5099,0,14,1.0,0.08,1,1,4,32,1,34.10727,-118.3682,11,15,4,2.5,9,2,2.0,1576,661.0,30,1125,0,7785,8832,0,7.2,4.92
9376,37,1000,242,14,6600,405,12,0.53,0.8,0,10,22,18,1,34.04882,-118.46851,18,15,2,1.0,6,0,1.0,640,115.0,31,1125,124,7143,9248,0,6.45,4.84
9376,26,146,589,4,8959,364,14,1.0,0.88,1,29,29,18,1,34.04874849999999,-118.2496804,18,15,4,1.0,6,1,2.0,668,162.0,31,360,124,9247,9283,1,8.06,5.0
9376,9,77,0,6,7043,0,14,1.0,0.8,1,6,6,18,1,33.96783,-118.36993,18,15,3,1.0,6,1,2.0,144,90.0,31,365,124,9274,9350,0,8.07,5.0
9377,45,499,599,5,5281,210,0,,,0,2,3,32,1,34.00493,-118.2915,18,15,3,,6,1,,488,,30,365,0,8360,8634,0,7.44,4.5
9377,30,239,108,4,5009,163,18,1.0,0.93,1,5,8,18,1,34.09788,-118.33864,18,15,2,,6,,,206,,31,1125,124,5112,9189,0,7.39,4.3
9376,23,28,0,6,5895,0,14,1.0,0.98,1,4,6,18,1,34.07458,-118.09496,25,12,2,1.0,13,1,1.0,454,52.0,1,1125,72,7687,9318,0,6.99,4.98
